      0.00       0.00 	 S 	 depth
    110.00       8.3233    1567.92 	 Sdiff 
    115.00       8.3233    1609.53 	 Sdiff 
    120.00       8.3233    1651.15 	 Sdiff 
    125.00       8.3233    1692.77 	 Sdiff 
    130.00       8.3233    1734.38 	 Sdiff 
    135.00       8.3233    1776.00 	 Sdiff 
    140.00       8.3233    1817.61 	 Sdiff 
    180.00     180.00 	 S 	 depth
     20.00      19.5383     474.39 	 S 
     20.00      16.5597     477.52 	 S 
     20.00      21.3925     481.49 	 S 
     25.00      15.8043     558.38 	 S 
     25.00      17.9574     568.29 	 S 
     30.00      15.6073     636.92 	 S 
     35.00      15.2756     714.18 	 S 
     40.00      14.8496     789.52 	 S 
     45.00      14.3663     862.58 	 S 
     50.00      13.8494     933.13 	 S 
     55.00      13.3130    1001.03 	 S 
     60.00      12.7612    1066.22 	 S 
     65.00      12.1999    1128.63 	 S 
     70.00      11.6266    1188.20 	 S 
     75.00      11.0375    1244.87 	 S 
     80.00      10.4281    1298.54 	 S 
     85.00       9.7878    1349.10 	 S 
     90.00       9.1099    1396.36 	 S 
     95.00       8.6236    1440.41 	 S 
    100.00       8.3233    1482.61 	 Sdiff 
    105.00       8.3233    1524.22 	 Sdiff 
    110.00       8.3233    1565.84 	 Sdiff 
    115.00       8.3233    1607.45 	 Sdiff 
    120.00       8.3233    1649.07 	 Sdiff 
    125.00       8.3233    1690.69 	 Sdiff 
    130.00       8.3233    1732.30 	 Sdiff 
    135.00       8.3233    1773.92 	 Sdiff 
    140.00       8.3233    1815.54 	 Sdiff 
    190.00     190.00 	 S 	 depth
     20.00      19.5027     473.11 	 S 
     20.00      16.5504     475.92 	 S 
     25.00      15.8004     556.71 	 S 
     25.00      17.9200     566.82 	 S 
     30.00      15.6028     635.24 	 S 
     35.00      15.2696     712.47 	 S 
     40.00      14.8429     787.78 	 S 
     45.00      14.3594     860.80 	 S 
     50.00      13.8424     931.32 	 S 
     55.00      13.3063     999.19 	 S 
     60.00      12.7548    1064.35 	 S 
     65.00      12.1937    1126.72 	 S 
     70.00      11.6206    1186.27 	 S 
     75.00      11.0317    1242.90 	 S 
     80.00      10.4225    1296.55 	 S 
     85.00       9.7823    1347.08 	 S 
     90.00       9.1047    1394.31 	 S 
     95.00       8.6215    1438.35 	 S 
    100.00       8.3233    1480.53 	 Sdiff 
    105.00       8.3233    1522.14 	 Sdiff 
    110.00       8.3233    1563.76 	 Sdiff 
    115.00       8.3233    1605.38 	 Sdiff 
    120.00       8.3233    1646.99 	 Sdiff 
    125.00       8.3233    1688.61 	 Sdiff 
    130.00       8.3233    1730.23 	 Sdiff 
    135.00       8.3233    1771.84 	 Sdiff 
    140.00       8.3233    1813.46 	 Sdiff 
    200.00     200.00 	 S 	 depth
     20.00      19.4667     471.83 	 S 
     20.00      16.5408     474.32 	 S 
     25.00      15.7967     555.05 	 S 
     25.00      17.8825     565.36 	 S 
     30.00      15.5983     633.56 	 S 
     35.00      15.2636     710.77 	 S 
     40.00      14.8361     786.05 	 S 
     45.00      14.3523     859.04 	 S 
     50.00      13.8354     929.52 	 S 
     55.00      13.2995     997.35 	 S 
     60.00      12.7483    1062.48 	 S 
     65.00      12.1874    1124.82 	 S 
     70.00      11.6146    1184.33 	 S 
     75.00      11.0259    1240.94 	 S 
     80.00      10.4169    1294.56 	 S 
     85.00       9.7767    1345.06 	 S 
     90.00       9.0994    1392.27 	 S 
     95.00       8.6193    1436.28 	 S 
    100.00       8.3233    1478.45 	 Sdiff 
    105.00       8.3233    1520.07 	 Sdiff 
    110.00       8.3233    1561.68 	 Sdiff 
    115.00       8.3233    1603.30 	 Sdiff 
    120.00       8.3233    1644.92 	 Sdiff 
    125.00       8.3233    1686.53 	 Sdiff 
    130.00       8.3233    1728.15 	 Sdiff 
    135.00       8.3233    1769.77 	 Sdiff 
    140.00       8.3233    1811.38 	 Sdiff 
    210.00     210.00 	 S 	 depth
     20.00      19.4305     470.55 	 S 
     20.00      16.5308     472.73 	 S 
     25.00      15.7929     553.40 	 S 
     25.00      17.8448     563.89 	 S 
     30.00      15.5937     631.89 	 S 
     35.00      15.2576     709.07 	 S 
     40.00      14.8293     784.31 	 S 
     45.00      14.3453     857.27 	 S 
     50.00      13.8283     927.71 	 S 
     55.00      13.2927     995.52 	 S 
     60.00      12.7417    1060.61 	 S 
     65.00      12.1812    1122.92 	 S 
     70.00      11.6086    1182.40 	 S 
     75.00      11.0201    1238.97 	 S 
     80.00      10.4113    1292.56 	 S 
     85.00       9.7712    1343.04 	 S 
     90.00       9.0942    1390.22 	 S 
     95.00       8.6172    1434.22 	 S 
    100.00       8.3233    1476.38 	 Sdiff 
    105.00       8.3233    1517.99 	 Sdiff 
    110.00       8.3233    1559.61 	 Sdiff 
    115.00       8.3233    1601.23 	 Sdiff 
    120.00       8.3233    1642.84 	 Sdiff 
    125.00       8.3233    1684.46 	 Sdiff 
    130.00       8.3233    1726.08 	 Sdiff 
    135.00       8.3233    1767.69 	 Sdiff 
    140.00       8.3233    1809.31 	 Sdiff 
    220.00     220.00 	 S 	 depth
     20.00      19.3937     469.28 	 S 
     20.00      16.5205     471.14 	 S 
     25.00      15.7893     551.75 	 S 
     25.00      17.8068     562.43 	 S 
     30.00      15.5890     630.23 	 S 
     35.00      15.2515     707.38 	 S 
     40.00      14.8224     782.59 	 S 
     45.00      14.3382     855.51 	 S 
     50.00      13.8212     925.92 	 S 
     55.00      13.2859     993.69 	 S 
     60.00      12.7352    1058.74 	 S 
     65.00      12.1749    1121.02 	 S 
     70.00      11.6025    1180.47 	 S 
     75.00      11.0142    1237.02 	 S 
     80.00      10.4056    1290.58 	 S 
     85.00       9.7655    1341.03 	 S 
     90.00       9.0889    1388.18 	 S 
     95.00       8.6150    1432.16 	 S 
    100.00       8.3233    1474.31 	 Sdiff 
    105.00       8.3233    1515.93 	 Sdiff 
    110.00       8.3233    1557.54 	 Sdiff 
    115.00       8.3233    1599.16 	 Sdiff 
    120.00       8.3233    1640.78 	 Sdiff 
    125.00       8.3233    1682.39 	 Sdiff 
    130.00       8.3233    1724.01 	 Sdiff 
    135.00       8.3233    1765.63 	 Sdiff 
    140.00       8.3233    1807.24 	 Sdiff 
    230.00     230.00 	 S 	 depth
